rt,mz,spectrum,intensity
1468.697,472.276229,409,3414
1468.697,472.272829,410,3879
1468.697,472.276229,411,1241
1468.697,472.283029,412,5653
1468.697,472.276229,413,5498
1468.697,472.276229,414,5941
1468.697,472.279629,415,6784
1468.697,472.279629,416,8025
1468.697,472.276229,417,8912
1468.697,472.279629,418,13102
1468.697,472.276229,419,12504
1468.697,472.276229,420,9976
1468.697,472.276229,421,12526
1468.697,472.276229,422,14432
1468.697,472.276229,423,13834
1468.697,472.276229,424,13501
1468.697,472.276229,425,13257
1468.697,472.276229,426,13058
1468.697,472.279629,427,11439
1468.697,472.279629,428,7759
1468.697,472.276229,429,19288
1468.697,472.279629,430,17780
1468.697,472.279629,431,21882
1468.697,472.279629,432,11439
1468.697,472.279629,433,8380
1468.697,472.276229,434,13967
1468.697,472.276229,435,16494
1468.697,472.276229,436,11218
1468.697,472.276229,437,6894
1468.697,472.276229,438,10131
1468.697,472.276229,439,4988
1468.697,472.279629,440,7537
1468.697,472.269429,441,3547
1468.697,472.276229,442,3835
1468.697,472.272829,443,2549
1468.697,472.283029,444,3392
1468.697,472.279629,445,2061
1468.697,472.279629,447,1640
1468.697,472.283029,449,2660
1468.697,472.276229,450,1928
1468.697,472.279629,451,2859
1468.697,472.276229,452,1152
1468.697,472.283029,456,2239
1468.697,472.279629,457,2194
1468.697,472.279629,458,509
1469.235,472.276229,407,2133
1469.235,472.276229,408,2257
1469.235,472.279629,409,1364
1469.235,472.279629,410,2853
1469.235,472.279629,411,8261
1469.235,472.276229,412,3423
1469.235,472.286429,412,3150
1469.235,472.279629,413,3299
1469.235,472.276229,414,8187
1469.235,472.276229,415,8782
1469.235,472.279629,416,5085
1469.235,472.276229,417,10196
1469.235,472.279629,418,10097
1469.235,472.279629,419,14736
1469.235,472.276229,420,17763
1469.235,472.279629,421,19698
1469.235,472.279629,422,12379
1469.235,472.279629,423,17515
1469.235,472.276229,424,11883
1469.235,472.279629,425,21832
1469.235,472.276229,426,18284
1469.235,472.276229,427,7393
1469.235,472.279629,428,10345
1469.235,472.279629,429,14910
1469.235,472.279629,430,9948
1469.235,472.276229,431,13000
1469.235,472.279629,432,13868
1469.235,472.276229,433,13248
1469.235,472.279629,434,10370
1469.235,472.283029,435,10221
1469.235,472.276229,436,13744
1469.235,472.276229,437,12925
1469.235,472.283029,438,11586
1469.235,472.276229,439,5904
1469.235,472.276229,440,6971
1469.235,472.286429,441,2406
1469.235,472.279629,442,4465
1469.235,472.283029,443,2753
1469.235,472.279629,444,1835
1469.235,472.279629,445,2803
1469.235,472.269429,446,1463
1469.235,472.272829,447,1414
1469.235,472.276229,449,2108
1469.235,472.283029,450,1587
1469.235,472.276229,451,223
1469.235,472.276229,453,1166
1469.235,472.286429,454,967
1469.235,472.279629,457,2034
1469.777,472.272829,404,240
1469.777,472.279629,405,2965
1469.777,472.272829,406,748
1469.777,472.279629,407,2832
1469.777,472.279629,409,1896
1469.777,472.279629,410,5183
1469.777,472.276229,411,2164
1469.777,472.276229,412,8389
1469.777,472.272829,413,2538
1469.777,472.279629,414,10900
1469.777,472.276229,415,11248
1469.777,472.272829,416,8683
1469.777,472.279629,417,7881
1469.777,472.276229,418,14133
1469.777,472.279629,419,19744
1469.777,472.272829,420,15389
1469.777,472.276229,421,17526
1469.777,472.276229,422,22256
1469.777,472.279629,423,17072
1469.777,472.279629,424,13358
1469.777,472.279629,425,18622
1469.777,472.276229,426,26637
1469.777,472.276229,427,14694
1469.777,472.272829,428,21267
1469.777,472.276229,429,19397
1469.777,472.279629,430,12210
1469.777,472.276229,431,16752
1469.777,472.279629,432,15817
1469.777,472.276229,433,16324
1469.777,472.279629,434,20572
1469.777,472.276229,435,21427
1469.777,472.283029,436,12343
1469.777,472.272829,437,12103
1469.777,472.279629,438,8897
1469.777,472.276229,439,6492
1469.777,472.276229,440,6064
1469.777,472.276229,441,6706
1469.777,472.276229,442,3687
1469.777,472.272829,443,3606
1469.777,472.279629,444,2484
1469.777,472.276229,445,1122
1469.777,472.279629,446,2778
1469.777,472.272829,447,2137
1469.777,472.276229,448,240
1469.777,472.279629,449,614
1469.777,472.276229,452,1923
1470.317,472.276229,401,563
1470.317,472.272829,404,704
1470.317,472.276229,405,253
1470.317,472.269429,406,1379
1470.317,472.276229,407,2055
1470.317,472.272829,408,2365
1470.317,472.276229,409,1379
1470.317,472.279629,410,3210
1470.317,472.279629,411,6336
1470.317,472.279629,412,5463
1470.317,472.272829,414,5322
1470.317,472.276229,415,3463
1470.317,472.279629,416,12222
1470.317,472.272829,417,5970
1470.317,472.279629,418,10532
1470.317,472.276229,419,11124
1470.317,472.276229,420,13067
1470.317,472.276229,421,14193
1470.317,472.279629,422,16700
1470.317,472.276229,423,18418
1470.317,472.272829,424,14081
1470.317,472.279629,425,18277
1470.317,472.276229,426,20586
1470.317,472.276229,427,10504
1470.317,472.276229,428,17685
1470.317,472.279629,429,13940
1470.317,472.276229,430,16193
1470.317,472.279629,431,13743
1470.317,472.279629,432,12475
1470.317,472.276229,433,7660
1470.317,472.279629,434,10082
1470.317,472.276229,435,7772
1470.317,472.279629,436,9237
1470.317,472.276229,437,8167
1470.317,472.279629,438,4956
1470.317,472.279629,439,5350
1470.317,472.276229,440,4393
1470.317,472.276229,441,6730
1470.317,472.276229,442,7237
1470.317,472.279629,443,4196
1470.317,472.279629,444,3801
1470.317,472.272829,446,1943
1470.317,472.269429,447,2619
1470.317,472.283029,447,1943
1470.317,472.276229,451,647
1470.317,472.272829,454,2872
1470.854,472.283029,407,1816
1470.854,472.276229,408,625
1470.854,472.283029,409,1964
1470.854,472.279629,410,2441
1470.854,472.269429,411,1071
1470.854,472.279629,411,1399
1470.854,472.283029,412,3126
1470.854,472.279629,413,5418
1470.854,472.276229,414,2471
1470.854,472.276229,415,5954
1470.854,472.276229,416,5448
1470.854,472.279629,417,9854
1470.854,472.279629,418,18636
1470.854,472.279629,419,19053
1470.854,472.276229,420,9526
1470.854,472.276229,421,9943
1470.854,472.276229,422,18517
1470.854,472.279629,423,13843
1470.854,472.276229,424,20691
1470.854,472.279629,425,19649
1470.854,472.276229,426,13099
1470.854,472.279629,427,15749
1470.854,472.279629,428,20661
1470.854,472.279629,429,19649
1470.854,472.279629,430,17267
1470.854,472.276229,431,14588
1470.854,472.276229,432,18041
1470.854,472.279629,433,10747
1470.854,472.276229,434,21197
1470.854,472.276229,435,16165
1470.854,472.279629,436,14200
1470.854,472.276229,437,11849
1470.854,472.276229,438,8425
1470.854,472.279629,439,6549
1470.854,472.276229,440,7770
1470.854,472.272829,441,2679
1470.854,472.283029,441,2649
1470.854,472.279629,442,3751
1470.854,472.276229,443,3155
1470.854,472.279629,444,4882
1470.854,472.279629,445,5626
1470.854,472.283029,446,3006
1470.854,472.269429,447,2322
1470.854,472.276229,449,1696
1470.854,472.276229,450,1280
1470.854,472.272829,451,2381
1470.854,472.283029,452,595
1470.854,472.276229,454,1786
1470.854,472.272829,456,2232
1470.854,472.279629,463,2322
1470.854,472.276229,464,1786
1471.395,472.269429,405,1989
1471.395,472.279629,406,1199
1471.395,472.279629,407,726
1471.395,472.269429,408,3473
1471.395,472.276229,410,3473
1471.395,472.286429,410,3031
1471.395,472.279629,411,2557
1471.395,472.279629,413,6978
1471.395,472.279629,414,4925
1471.395,472.279629,415,5399
1471.395,472.279629,416,3062
1471.395,472.272829,417,10704
1471.395,472.276229,418,7199
1471.395,472.276229,419,14903
1471.395,472.279629,420,15819
1471.395,472.279629,421,13135
1471.395,472.276229,422,21692
1471.395,472.279629,423,21471
1471.395,472.276229,424,11430
1471.395,472.276229,425,26492
1471.395,472.276229,426,17745
1471.395,472.279629,427,20650
1471.395,472.276229,428,12314
1471.395,472.276229,429,20429
1471.395,472.279629,430,24723
1471.395,472.276229,431,18945
1471.395,472.276229,432,19324
1471.395,472.283029,433,20145
1471.395,472.276229,434,15945
1471.395,472.276229,435,13514
1471.395,472.279629,436,8904
1471.395,472.276229,437,13451
1471.395,472.276229,438,10420
1471.395,472.279629,439,11398
1471.395,472.272829,440,4704
1471.395,472.269429,441,3094
1471.395,472.283029,441,3283
1471.395,472.279629,442,6125
1471.395,472.276229,443,5052
1471.395,472.276229,444,3852
1471.395,472.276229,445,4010
1471.395,472.276229,446,1768
1471.395,472.269429,447,1231
1471.395,472.276229,454,1168
1471.395,472.272829,455,789
1471.395,472.283029,461,978
1471.933,472.276229,404,293
1471.933,472.276229,408,325
1471.933,472.269429,409,651
1471.933,472.272829,410,2442
1471.933,472.272829,411,4037
1471.933,472.279629,412,6479
1471.933,472.272829,413,3223
1471.933,472.279629,414,10647
1471.933,472.276229,415,14588
1471.933,472.279629,416,11038
1471.933,472.279629,417,4819
1471.933,472.279629,418,13220
1471.933,472.276229,419,11201
1471.933,472.276229,420,11592
1471.933,472.276229,421,17453
1471.933,472.279629,422,17746
1471.933,472.279629,423,10094
1471.933,472.276229,424,23184
1471.933,472.276229,425,17193
1471.933,472.276229,426,17714
1471.933,472.283029,427,18072
1471.933,472.276229,428,22044
1471.933,472.276229,429,25789
1471.933,472.276229,430,23119
1471.933,472.279629,431,20091
1471.933,472.276229,432,9052
1471.933,472.276229,433,15402
1471.933,472.279629,434,12373
1471.933,472.276229,435,18300
1471.933,472.276229,436,16378
1471.933,472.276229,437,12276
1471.933,472.279629,438,8791
1471.933,472.276229,439,9117
1471.933,472.276229,440,7749
1471.933,472.276229,441,2572
1471.933,472.269429,442,2670
1471.933,472.279629,442,3028
1471.933,472.279629,443,3679
1471.933,472.272829,444,1595
1471.933,472.272829,445,3549
1471.933,472.276229,447,1497
1471.933,472.283029,448,1986
1471.933,472.276229,449,2181
1471.933,472.276229,452,3028
1471.933,472.276229,454,1302
1471.933,472.276229,456,1465
1471.933,472.272829,460,1725
1472.474,472.272829,408,1465
1472.474,472.279629,409,3158
1472.474,472.276229,410,1367
1472.474,472.276229,411,1172
1472.474,472.276229,412,3321
1472.474,472.283029,414,4363
1472.474,472.279629,415,7391
1472.474,472.276229,416,5014
1472.474,472.279629,417,6154
1472.474,472.279629,418,9280
1472.474,472.276229,419,11787
1472.474,472.276229,420,15825
1472.474,472.279629,421,14099
1472.474,472.276229,422,13676
1472.474,472.276229,423,18300
1472.474,472.279629,424,12992
1472.474,472.276229,425,24617
1472.474,472.276229,426,25854
1472.474,472.272829,427,18300
1472.474,472.276229,428,14783
1472.474,472.276229,429,15564
1472.474,472.279629,430,19960
1472.474,472.276229,431,25919
1472.474,472.283029,432,15792
1472.474,472.279629,433,12015
1472.474,472.279629,434,10810
1472.474,472.276229,435,16997
1472.474,472.279629,436,11331
1472.474,472.279629,437,11559
1472.474,472.276229,438,10452
1472.474,472.279629,439,10647
1472.474,472.272829,440,1660
1472.474,472.279629,441,2995
1472.474,472.279629,442,4168
1472.474,472.279629,443,4819
1472.474,472.272829,444,1725
1472.474,472.283029,444,1758
1472.474,472.276229,446,3940
1472.474,472.272829,449,683
1472.474,472.279629,451,2311
1472.474,472.276229,456,2767
1472.474,472.279629,461,2116
1473.013,472.279629,402,1445
1473.013,472.283029,405,1579
1473.013,472.272829,407,840
1473.013,472.279629,408,1815
1473.013,472.276229,412,5915
1473.013,472.279629,413,8067
1473.013,472.279629,414,4470
1473.013,472.276229,415,5949
1473.013,472.279629,416,8941
1473.013,472.283029,417,6655
1473.013,472.279629,418,14285
1473.013,472.276229,419,13008
1473.013,472.279629,420,12739
1473.013,472.279629,421,8739
1473.013,472.279629,422,8134
1473.013,472.279629,423,20234
1473.013,472.279629,424,21344
1473.013,472.276229,425,21781
1473.013,472.279629,426,16739
1473.013,472.276229,427,15798
1473.013,472.279629,428,26386
1473.013,472.276229,429,13075
1473.013,472.276229,430,12503
1473.013,472.276229,431,17176
1473.013,472.276229,432,19058
1473.013,472.279629,433,12705
1473.013,472.276229,434,12840
1473.013,472.283029,435,5983
1473.013,472.279629,436,9142
1473.013,472.279629,437,9445
1473.013,472.276229,438,11898
1473.013,472.276229,439,5142
1473.013,472.276229,440,7764
1473.013,472.279629,441,4705
1473.013,472.276229,442,2151
1473.013,472.276229,443,5915
1473.013,472.279629,444,2050
1473.013,472.283029,446,1882
1473.013,472.283029,447,3596
1473.013,472.286429,450,1882
1473.552,472.279629,409,941
1473.552,472.279629,412,4504
1473.552,472.276229,413,3394
1473.552,472.279629,414,11293
1473.552,472.276229,415,4403
1473.552,472.276229,416,6520
1473.552,472.272829,417,5915
1473.552,472.276229,418,10588
1473.552,472.283029,419,6823
1473.552,472.279629,420,8873
1473.552,472.279629,421,10957
1473.552,472.276229,422,18184
1473.552,472.276229,423,12503
1473.552,472.283029,424,13982
1473.552,472.279629,425,19495
1473.552,472.276229,426,9142
1473.552,472.279629,427,20503
1473.552,472.276229,428,11293
1473.552,472.276229,429,12638
1473.552,472.276229,430,20302
1473.552,472.279629,431,18621
1473.552,472.276229,432,15293
1473.552,472.279629,433,13142
1473.552,472.276229,434,20604
1473.552,472.272829,435,10924
1473.552,472.279629,436,8739
1473.552,472.276229,437,5714
1473.552,472.276229,438,5714
1473.552,472.276229,439,4235
1473.552,472.276229,440,6117
1473.552,472.272829,441,6420
1473.552,472.272829,442,2285
1473.552,472.272829,443,1512
1473.552,472.276229,445,2520
1473.552,472.279629,446,3159
1473.552,472.279629,448,672
1473.552,472.279629,449,1579
1473.552,472.276229,467,1613
1474.097,472.279629,403,1986
1474.097,472.279629,404,2409
1474.097,472.283029,407,1790
1474.097,472.269429,410,2116
1474.097,472.283029,410,1888
1474.097,472.279629,411,2246
1474.097,472.279629,412,2865
1474.097,472.283029,413,4265
1474.097,472.283029,414,3679
1474.097,472.279629,415,7066
1474.097,472.279629,416,15923
1474.097,472.276229,417,11071
1474.097,472.279629,418,10778
1474.097,472.276229,419,15011
1474.097,472.279629,420,12894
1474.097,472.276229,421,10387
1474.097,472.276229,422,18918
1474.097,472.279629,423,19732
1474.097,472.279629,424,13643
1474.097,472.276229,425,17258
1474.097,472.276229,426,18853
1474.097,472.279629,427,16476
1474.097,472.283029,428,10713
1474.097,472.276229,429,14588
1474.097,472.279629,430,18560
1474.097,472.279629,431,7684
1474.097,472.279629,432,14197
1474.097,472.279629,433,18300
1474.097,472.276229,434,12048
1474.097,472.276229,435,4949
1474.097,472.276229,436,11592
1474.097,472.279629,437,12080
1474.097,472.276229,438,8694
1474.097,472.279629,439,8694
1474.097,472.276229,440,5568
1474.097,472.279629,441,3516
1474.097,472.276229,442,4656
1474.097,472.276229,443,5014
1474.097,472.279629,445,4982
1474.097,472.272829,446,1530
1474.097,472.276229,447,2995
1474.097,472.272829,450,2181
1474.097,472.276229,451,683
1474.097,472.276229,455,1628
1474.097,472.276229,457,1628
1474.097,472.276229,461,748
1474.636,472.279629,408,1563
1474.636,472.276229,409,1758
1474.636,472.279629,410,3581
1474.636,472.279629,411,944
1474.636,472.276229,412,3777
1474.636,472.279629,413,3353
1474.636,472.279629,414,6870
1474.636,472.276229,415,5144
1474.636,472.276229,416,8010
1474.636,472.279629,417,7359
1474.636,472.283029,418,4070
1474.636,472.272829,419,8694
1474.636,472.279629,420,10061
1474.636,472.279629,421,14685
1474.636,472.276229,422,13676
1474.636,472.279629,423,7619
1474.636,472.279629,424,12764
1474.636,472.279629,425,9508
1474.636,472.283029,426,9247
1474.636,472.283029,427,10029
1474.636,472.279629,428,14099
1474.636,472.279629,429,13643
1474.636,472.276229,430,16509
1474.636,472.276229,431,7815
1474.636,472.279629,432,7196
1474.636,472.283029,433,10192
1474.636,472.272829,434,7294
1474.636,472.279629,435,8694
1474.636,472.276229,436,8726
1474.636,472.279629,437,10029
1474.636,472.279629,438,6740
1474.636,472.276229,439,2767
1474.636,472.279629,440,4461
1474.636,472.276229,442,5144
1474.636,472.279629,443,293
1474.636,472.276229,444,2474
1474.636,472.279629,445,1888
1474.636,472.272829,446,3321
1474.636,472.279629,453,846
1474.636,472.279629,456,1335
1475.175,472.283029,402,223
1475.175,472.279629,407,818
1475.175,472.276229,408,1079
1475.175,472.279629,409,1209
1475.175,472.279629,410,2363
1475.175,472.272829,411,2716
1475.175,472.276229,412,2158
1475.175,472.276229,413,2735
1475.175,472.283029,414,3609
1475.175,472.276229,415,7163
1475.175,472.276229,416,3888
1475.175,472.279629,417,9768
1475.175,472.279629,418,7926
1475.175,472.276229,419,7833
1475.175,472.276229,420,8391
1475.175,472.276229,421,9024
1475.175,472.272829,422,12429
1475.175,472.279629,423,8596
1475.175,472.276229,424,10066
1475.175,472.276229,425,11350
1475.175,472.272829,426,14904
1475.175,472.279629,427,12522
1475.175,472.276229,428,10159
1475.175,472.276229,429,9526
1475.175,472.269429,430,7535
1475.175,472.279629,431,7703
1475.175,472.279629,432,12783
1475.175,472.279629,433,6624
1475.175,472.276229,434,7480
1475.175,472.276229,435,9191
1475.175,472.279629,436,6828
1475.175,472.272829,437,4316
1475.175,472.272829,438,3293
1475.175,472.276229,439,3181
1475.175,472.272829,440,4428
1475.175,472.276229,441,5898
1475.175,472.276229,442,1451
1475.175,472.279629,443,1135
1475.175,472.276229,444,2772
1475.175,472.272829,445,241
1475.175,472.276229,446,1656
1475.175,472.279629,447,1097
1475.175,472.276229,448,1544
1475.175,472.279629,449,1581
1475.175,472.269429,450,446
1475.175,472.279629,451,1544
1475.175,472.279629,452,1004
1475.175,472.279629,453,1376
1475.175,472.272829,455,1097
1475.175,472.279629,456,1190
1475.175,472.269429,459,744
1475.175,472.276229,460,390
1475.175,472.279629,462,818
1475.175,472.272829,463,1414
1475.715,472.276229,402,489
1475.715,472.279629,405,805
1475.715,472.276229,407,710
1475.715,472.286429,408,1089
1475.715,472.276229,409,1484
1475.715,472.279629,410,1515
1475.715,472.279629,411,2178
1475.715,472.276229,412,1657
1475.715,472.279629,413,2415
1475.715,472.276229,414,2526
1475.715,472.276229,415,4704
1475.715,472.276229,416,2857
1475.715,472.269429,417,3047
1475.715,472.279629,418,7278
1475.715,472.279629,419,9788
1475.715,472.276229,420,7009
1475.715,472.279629,421,5178
1475.715,472.276229,422,7751
1475.715,472.276229,423,8730
1475.715,472.276229,424,11272
1475.715,472.279629,425,10435
1475.715,472.276229,426,7420
1475.715,472.279629,427,10609
1475.715,472.276229,428,11967
1475.715,472.276229,429,9346
1475.715,472.276229,430,7641
1475.715,472.276229,431,6520
1475.715,472.279629,432,5873
1475.715,472.276229,433,3883
1475.715,472.276229,434,10277
1475.715,472.272829,435,7215
1475.715,472.276229,436,8114
1475.715,472.279629,437,6094
1475.715,472.276229,438,2778
1475.715,472.276229,439,3631
1475.715,472.269429,440,2257
1475.715,472.279629,441,3220
1475.715,472.279629,442,2289
1475.715,472.276229,443,1341
1475.715,472.279629,444,1799
1475.715,472.286429,445,2289
1475.715,472.276229,446,2052
1475.715,472.276229,447,1484
1475.715,472.283029,449,994
1475.715,472.283029,450,1026
1475.715,472.272829,451,647
1475.715,472.276229,456,710
1475.715,472.269429,457,773
1475.715,472.286429,457,315
1475.715,472.276229,458,678
1475.715,472.272829,459,584
1475.715,472.279629,463,173
1476.253,472.269429,405,866
1476.253,472.279629,407,1343
1476.253,472.279629,408,1267
1476.253,472.272829,409,1343
1476.253,472.276229,410,1330
1476.253,472.276229,411,1368
1476.253,472.276229,412,891
1476.253,472.276229,413,1858
1476.253,472.276229,414,1054
1476.253,472.279629,415,3766
1476.253,472.279629,416,4331
1476.253,472.276229,417,3916
1476.253,472.279629,418,6641
1476.253,472.279629,419,4971
1476.253,472.276229,420,4820
1476.253,472.276229,421,6578
1476.253,472.279629,422,9302
1476.253,472.279629,423,5272
1476.253,472.279629,424,6038
1476.253,472.276229,425,8913
1476.253,472.276229,426,7519
1476.253,472.279629,427,7494
1476.253,472.276229,428,7281
1476.253,472.276229,429,7294
1476.253,472.279629,430,5687
1476.253,472.276229,431,6666
1476.253,472.283029,432,5787
1476.253,472.276229,433,8524
1476.253,472.276229,434,7356
1476.253,472.279629,435,6653
1476.253,472.276229,436,4908
1476.253,472.276229,437,6088
1476.253,472.279629,438,3364
1476.253,472.276229,439,3565
1476.253,472.279629,440,3226
1476.253,472.279629,441,3577
1476.253,472.279629,442,916
1476.253,472.279629,443,1305
1476.253,472.276229,444,828
1476.253,472.279629,445,1205
1476.253,472.276229,446,602
1476.253,472.279629,447,276
1476.253,472.286429,448,853
1476.253,472.276229,450,313
1476.253,472.276229,451,552
1476.253,472.286429,453,527
1476.253,472.279629,456,477
1476.253,472.276229,457,1431
1476.253,472.279629,461,238
1476.253,472.283029,467,539
1476.793,472.276229,401,468
1476.793,472.283029,404,375
1476.793,472.283029,405,604
1476.793,472.276229,407,541
1476.793,472.283029,408,646
1476.793,472.279629,410,896
1476.793,472.276229,411,1167
1476.793,472.276229,412,3126
1476.793,472.276229,413,1260
1476.793,472.279629,414,2156
1476.793,472.279629,415,1979
1476.793,472.276229,416,1250
1476.793,472.286429,416,1417
1476.793,472.276229,417,4741
1476.793,472.279629,418,4949
1476.793,472.276229,419,2969
1476.793,472.286429,420,4626
1476.793,472.279629,421,4543
1476.793,472.279629,422,2792
1476.793,472.283029,423,6418
1476.793,472.276229,424,4709
1476.793,472.279629,425,4418
1476.793,472.276229,426,6845
1476.793,472.279629,427,3553
1476.793,472.279629,428,6210
1476.793,472.276229,429,8648
1476.793,472.279629,430,5574
1476.793,472.276229,431,5762
1476.793,472.279629,432,5355
1476.793,472.279629,433,6460
1476.793,472.279629,434,7533
1476.793,472.279629,435,4543
1476.793,472.276229,436,3303
1476.793,472.279629,437,3792
1476.793,472.276229,438,1927
1476.793,472.283029,439,2407
1476.793,472.279629,440,3824
1476.793,472.279629,441,3021
1476.793,472.279629,442,1292
1476.793,472.279629,443,979
1476.793,472.276229,444,666
1476.793,472.286429,444,656
1476.793,472.272829,445,208
1476.793,472.286429,445,437
1476.793,472.279629,446,489
1476.793,472.279629,447,573
1476.793,472.269429,448,427
1476.793,472.286429,448,395
1476.793,472.283029,449,666
1476.793,472.286429,451,625
1476.793,472.279629,453,281
1476.793,472.276229,454,468
1476.793,472.269429,455,395
1476.793,472.272829,461,729
1476.793,472.276229,462,448
1476.793,472.276229,466,406
1476.793,472.272829,467,604
1477.333,472.279629,401,436
1477.333,472.276229,403,394
1477.333,472.279629,404,84
1477.333,472.276229,405,495
1477.333,472.279629,406,352
1477.333,472.276229,407,193
1477.333,472.283029,408,563
1477.333,472.279629,409,1857
1477.333,472.283029,411,1058
1477.333,472.276229,412,1504
1477.333,472.279629,413,2252
1477.333,472.276229,414,2260
1477.333,472.276229,415,2882
1477.333,472.276229,416,2235
1477.333,472.276229,417,1453
1477.333,472.279629,418,2562
1477.333,472.276229,419,3941
1477.333,472.279629,420,4613
1477.333,472.279629,421,4420
1477.333,472.276229,422,4714
1477.333,472.276229,423,2991
1477.333,472.276229,424,5571
1477.333,472.276229,425,4857
1477.333,472.276229,426,1924
1477.333,472.276229,427,4487
1477.333,472.276229,428,3218
1477.333,472.279629,429,4562
1477.333,472.279629,430,7411
1477.333,472.279629,431,3697
1477.333,472.276229,432,4554
1477.333,472.279629,433,2470
1477.333,472.276229,434,4016
1477.333,472.279629,435,3058
1477.333,472.279629,437,2638
1477.333,472.283029,438,4058
1477.333,472.276229,439,2554
1477.333,472.269429,440,999
1477.333,472.283029,440,747
1477.333,472.279629,441,1890
1477.333,472.276229,442,1378
1477.333,472.276229,443,1394
1477.333,472.276229,444,495
1477.333,472.279629,445,336
1477.333,472.279629,446,92
1477.333,472.279629,447,789
1477.333,472.276229,448,1605
1477.333,472.276229,449,260
1477.333,472.279629,451,226
1477.333,472.276229,452,840
1477.333,472.276229,453,327
1477.333,472.279629,455,184
1477.333,472.279629,456,663
1477.333,472.279629,458,445
1477.333,472.279629,460,487
1477.333,472.279629,462,487
1477.333,472.24563,483,344
1477.333,472.24563,488,420
1477.879,472.279629,401,300
1477.879,472.272829,403,294
1477.879,472.276229,407,338
1477.879,472.283029,408,620
1477.879,472.276229,409,613
1477.879,472.283029,410,524
1477.879,472.279629,412,843
1477.879,472.283029,413,1547
1477.879,472.279629,414,1195
1477.879,472.276229,415,2026
1477.879,472.279629,416,2659
1477.879,472.279629,417,1994
1477.879,472.276229,418,2991
1477.879,472.276229,419,3477
1477.879,472.283029,420,2141
1477.879,472.276229,421,3739
1477.879,472.276229,422,3196
1477.879,472.279629,423,3797
1477.879,472.279629,424,2691
1477.879,472.279629,425,5382
1477.879,472.272829,426,2294
1477.879,472.279629,427,3004
1477.879,472.276229,428,4052
1477.879,472.272829,429,3170
1477.879,472.279629,430,4123
1477.879,472.279629,431,5197
1477.879,472.276229,432,3177
1477.879,472.279629,433,3164
1477.879,472.279629,434,4775
1477.879,472.279629,435,3311
1477.879,472.276229,436,3375
1477.879,472.276229,437,1176
1477.879,472.279629,438,3196
1477.879,472.276229,439,2128
1477.879,472.272829,440,1016
1477.879,472.276229,441,1252
1477.879,472.272829,442,1252
1477.879,472.276229,443,754
1477.879,472.279629,444,543
